IDLink,SentimentTitle,SentimentHeadline
lQHluIDR32,0.006204959511023501,-0.07984499049296387
aelTkCN7UO,0.09970911831418933,-0.014950572746508215
zyCihpm4h8,0.01015058385846707,-0.10747192088853808
NU3rAG2cXI,-0.0062010747217904755,0.01866340313461609
d6euo9SiDs,-0.00979940864201514,-0.0020712115033233586
VFDFlw2Tim,0.06915651266121758,0.04290917892980019
iRIaf4EEbA,-0.086162493061578,0.03924815315724184
dXKiGZYtat,0.1775328657863544,0.016222446526339362
Iptia3Y2Je,-0.19766559518264307,-0.06750536510700153
OHmua4C6Nm,0.02061507694515158,-0.021088762155540973
WkiV5xXKAF,-0.1529917344697981,0.029090384581132042
TPfG1qRI9R,-0.11414108440126501,-0.0027941307102867935
lvtHtIfkpT,-0.0028561668711910952,-0.10912048973851454
JkKRdnsKp1,0.04479995563360942,-0.07458275908796977
n19n0t27Uk,0.04268505295219974,-0.07797992718896524
BzDbbBFGPz,-0.07032521676718384,-0.2623166565562178
1hNe6ilxZr,-0.19007599683710488,-0.02584320998936424
8jdgTSp9q2,-0.1627679675112769,-0.10443568138468644
jcItYvQ2cm,0.10135603441818088,-0.10272748936380947
nmGDw2T7qD,0.10700770958586171,-0.09901148304128497
V0ThZMpbuF,0.09677963371297162,-0.20941275336599807
2L97ZXBexr,0.03426416056147916,0.08506238481774449
XVEIZmGQcR,0.03375099690810042,0.08509747273268407
Up2dKHdqJv,-0.17150459614481137,-0.12209269903467798
ohbMPgmHx2,0.0705998354707666,-0.12023279147969633
L7lo8KWSXn,-0.08639941801644421,0.0219785578165735
RAELxWNgX4,0.028480812029241232,-0.0022567890396280738
eOmZLXVY2g,0.08123093598575645,-0.008205041636860987
MVki0Wg4dX,-0.08592988518930464,-0.0781885130836358
Kyk0KMQSsj,-0.13570471835977127,0.06295872960748602
Ez7zCLEGDb,0.06505579135124723,-0.15185620045092876
vJlcEIjaKX,0.07467274359481324,-0.14705556831271244
cL9M1ebc3R,0.027803452770063245,0.1491335540567047
Cjt8vII8md,0.10874704266497354,0.007191876457331457
OkiCA0H5DG,-0.056457276546252794,0.027980378184092505
v1mUWptbTV,-0.17150459614481137,0.046230118486591545
wC4cWpufr4,-0.0026838922179961075,-0.13386134073042782
02N9VDPNZi,0.04811072613276417,0.020873697244995805
uDv0voKCXa,-0.12430941793219542,0.03611737513690039
1OXlP44nrX,-0.07020656741489506,-0.035482734840900955
ihMRfXGLH2,-0.012051078131162941,-0.0390703978484584
zG3Vvfiq5f,-0.024063914007925513,-0.12543010042915054
1jXnHDZxwQ,0.030065463517906076,-0.048259788793564073
31yD59KJWQ,-0.1131504637713387,-0.1564177856056922
ot0HvMPw7F,0.13075989081255665,0.12645094724257544
LIpMERW3Av,0.14345178798234756,-0.16010571986903166
0pzxjGFWE9,0.005406128651812971,-0.07160385833962507
Z0XkwUIF9X,0.12375987243011388,-0.031966194878067275
dhqSZru1xy,-0.1931714608105917,-0.15952720622656524
cx9Zw5Rwhr,-0.030718947601504645,-0.17214554292425382
O4PqOUVDUP,0.187366145536798,0.031564210050083974
VEXPtveDL6,-0.0055720745311115365,-0.2744354563892648
T184jY8C1k,-0.0987716798227616,-0.011750299203120776
NldyED2Gny,0.2065257484669131,-0.007635617337585408
Mop1dhpMNA,-0.030939078965578147,-0.060009039677163485
8DrHlPWEHu,-0.2299338055311053,-0.05074367206050687
KRpciyGIRb,-0.02262280211557409,-0.08291548237023162
zFW4csWG9j,0.05914256602638224,-0.11119451383634264
lYzBC09V7F,-0.009712742205717308,-0.11671036637124531
trYXxHRiQi,0.05594520275934055,-0.21375402912826713
Ugh7Nhhl2A,-0.19032952280832574,-0.14919209547938045
4U2vgro4Pa,-0.026505053380744135,-0.05534574235910515
IKhuw7HE51,0.1007469974709506,0.08119464135162481
YJsKGb07pz,-0.006980304915797904,-0.06055225067614624
xRQ2PfDBzq,0.07819147583482955,0.14690975355180497
hnhY414u6K,0.13599574903637174,-0.010997873805289927
4qIM8r0gmU,0.16375052962495348,0.17033509934087454
NZElOJ0wcc,0.022134729789450847,0.08133494973092208
uh0g1B7tNR,0.0015535517541711667,-0.013255287919747186
JzS0nbY5Gw,0.005096492015117627,-0.09867480428596415
por3sPhohL,0.035654698186578654,0.23399731044321948
ZelMWnMn1F,0.021828951516612145,0.031110023674484732
PVuvPqr9jM,-0.044510847561958826,-0.12271727008746426
K2pSZ0QxBP,-0.11684406703451244,0.0013231614878213283
Do8tseNs1F,0.03518526359853484,-0.1145415223367616
eHHJTrxy90,0.043718318762670294,-0.10985385005784286
1tcQsQDpNp,-0.1367200692853242,-0.11360896610304476
KFeHJxGKVe,-0.07001300988878456,-0.2225108636056426
7Z7HyvuwEk,-0.07029203468492559,0.13262365096550738
w2BkEzkaaN,-0.1753242814207314,-0.08214663612730533
WVzfQ3wT6D,0.0687820050867827,0.005292094318381915
WLYjDRRtxt,-0.11376557175486365,0.015971266891013698
pxA6htHrFk,-0.01755034865202361,-0.07016809928089224
751XGzip7H,-0.12059825477396408,-0.0903294038132211
DRd8Ywxquj,-0.17113636225397114,-0.10663126019924805
sUHZn9X7KL,-0.027303695451578795,0.11655198118549266
pFgGjd2w8i,-0.005850807397282172,-0.11826984330918881
q0HvuycvbG,-0.06281219589624036,-0.10005266027883865
bc9ykqrBQy,0.08682448692462043,-0.09176239047928106
x8mykfldTQ,0.03246369268755443,-0.11302360550773072
l12sKPVfIb,-0.019051637511781058,-0.022493062008701332
5affSus1FK,-0.06145540713471473,0.019545044845154465
atQ5ZMsP7V,-0.032244846415267515,-0.10400167160946103
XumUJxuDPs,0.015371029415127326,-0.09907372837116678
zbOl5UfeWs,0.01380996027700427,-0.10514666520930503
UopiKkMMZR,0.014140308091195496,-0.10728764587447383
EO2boRDlBc,0.022885883320684818,-0.09310639784199393
sERoCxHtZP,0.02917375261235711,-0.0871165962626212
RVwcthHx4d,-0.010843844538876992,-0.024431830730937305
1Ni6WUjdMg,0.007310242298493287,-0.07346868670811288
wgpT01dh1A,0.09014478182553817,-0.08745368498111335
cZxTk0nVHN,0.03726489074000508,-0.2151028277310889
xfRdSpryUf,0.039864447080064716,-0.07445371420473694
OAMG7InXJg,-0.035274858996325334,-0.055339375971359246
l9ahGwYZIM,-0.0008292907088015208,-0.11484284928884925
XBx5PP15jZ,0.03228276273841468,-0.20980722829439136
8a829KXlSg,0.0014044510003990082,-0.038230392404752664
pwg1n3Taal,-0.17983854857933376,-0.06745878130904952
BkpVrAzVXI,0.10837992271326888,-0.026600444733774948
Qp99ZmLc4U,0.11071018201645313,0.04455418499375792
kdvJC3oU9G,-0.2088876336939951,0.08049485501185949
dwjOQW9f8h,-0.04498352517800802,-0.02299186354010006
jkWePOQ6Jz,-0.03829058678081116,0.0038664716472933264
pBv3Dz2u8g,0.13260875328745397,0.0693320942657362
7SMdhpYcGN,0.19711961208162943,-0.11958994112983401
NujJ4FmZt7,0.04284025533750202,-0.005021534873815063
CzAngdZT0H,0.011535035060097794,-0.025860931129353875
a99ns16SL2,0.058140350206106195,0.020917005503146284
BrJwwrs6nn,0.014372473997190324,-0.07694001126955
FTP0kIU4hf,0.023375013055245208,0.07228536445494824
DEqJGelEei,0.20944835240969437,0.08901412825962109
3lNiZQETuG,0.19383595684196367,-0.029380485798967702
Y0v466mfsA,0.09352721882216287,0.13789589197185348
HzlcvMF5Vl,0.12166004507219325,0.04831466315675138
11x1qVLE02,-0.13025024060487914,-0.09522475586965572
oONcHcYbQk,-0.21064311183314133,0.05883205248443689
SjglZlBsGU,-0.09188876483648442,-0.06747784171250354
EHCFmrDeQz,-0.11517312070856511,-0.07403531431154291
9HTpj5x0U0,-0.059172518796491394,-0.14350333412482605
TKwqNPb7fB,0.06404833537375183,-0.11061434044574475
OTeHrrPE6X,0.04019599443553955,-0.03813532935447524
VJkaZ70iId,0.11230605415411679,-0.03229335353174732
vUZ8PG6TY6,-0.08558426322817977,-0.09669272644066398
XK7mF0Tcus,-0.09198537693347686,-0.09911277325305308
YOezXNt5W3,-0.09198774389558755,-0.09911240434394018
Saf1JwZHIj,-0.11845709178764023,-0.16575412471522577
pZpd4XwsCD,0.2585094510457771,0.008737671919695322
Ys4kqTMdIo,0.0038120709503607873,-0.004637135399332165
FQtamF1mp4,0.0022923205842905157,-0.14792895432745373
kRShhYAdfn,-0.05351101485263804,-0.03302109943563286
qvzAfaxbqs,-0.0410203052784026,-0.041574553102796744
llhD1hHLh7,0.07529811981977318,0.03270312576479939
WBdkPnJWLf,0.10536780913949415,-0.036447792747212535
hfU9L8XCBH,-0.03883892475568819,-0.216908112268846
POlvfCny9c,0.37362487280778917,-0.03492015132524307
gtBuX7R9wL,0.02033666710450686,0.0016474812254983762
UNAUJw5Ksg,0.02120125879536657,-0.03863976376237342
Yn505hcsXh,0.0279642824828505,-0.03166488912978196
dSlnKzVRgg,-0.05714146810596714,-0.03809555945155056
1sGjVJxqAY,-0.2074535890918365,0.04052109936468136
hj2t1YNME9,-0.14067446139680229,-0.271431437140617
FfZbTmWnx7,0.24130554885882213,-0.09766815166518525
yN9Xh9tcdk,-0.11676789172134533,-0.0024946331239070613
ZMbmQl38JI,0.0387659665219436,-0.10225616279900264
8evS4KTEgZ,-0.1446640210340746,-0.10413335444648461
zo6zhwpE4I,0.13519835117971135,-0.05928569877815072
w4SOc1Yjun,0.09320609239383223,0.034920079219463135
41evy5G70k,0.36900355992773565,0.2716441950184123
KNpTih1wJB,0.05517624630499264,-0.010450605502985516
3Fusj6WBOD,-0.05980675637764683,0.037109550370887714
KJ6HuaiaA4,-0.16796025148138777,0.06611269026352576
00WfgxcBkW,0.15241729416833832,0.09397736368631383
vV97dZFLts,0.016074975060021212,-0.09497652799797864
2BHeclbn3m,-0.30138631988286463,-0.04592695353158068
E97hFuL9KO,0.015370913609208139,-0.17276037540279526
qSA4vhUhEh,0.023410212206429883,-0.1681807478320252
dsGhC6lZBq,-0.15362704184470483,0.07927402954540243
EdbzEWgLCD,-0.2176219723047821,0.024664018222719658
xSJjp5SNrF,0.07018969098444126,-0.18287167328405263
R1lCSz8D74,0.0280139830602041,-0.03859287141756087
oRAsLYUpca,0.17949153441941418,-0.13587442253928442
p2TkkN8okg,0.05615094435575696,-0.14501722311463194
N1GtI4EUfk,0.1062924836019366,0.24718467722407406
w9tat3tiNj,-0.029141714373573407,-0.12588061651436316
DFgFVsQ4qI,-0.10534584815939103,0.2118818520316178
m11TWU4t9z,0.00020522801061834128,-0.09820945814920183
QxWOr6CYrr,0.2793741878663662,0.08128460170243276
ZWcZtk2ckU,0.03450068731109232,0.01492226458733742
EO6xOq1b4M,-0.0837651930653252,-0.25951409889144034
aYkJaSqTQj,-0.08484217480833232,-0.25718781952102593
IFFRbWRkGg,-0.1092938643203626,-0.01863238162842407
VIZoqoEGxV,0.07510508163597351,-0.04678097812318273
hah1KpxAp8,0.0707300439087702,-0.08127523380663154
zJrbyRMiaq,0.29521191338704955,-0.13924537834260364
EDyZ5WRjRg,-0.004210013318496009,-0.23494515998781929
TFJacitKAH,0.06090657624165868,0.19025129489677894
qOsgI54BsO,0.03983445658123953,-0.05218458330665144
5ZUn8vyBSP,-0.05304329234409867,-0.1057894042989095
0E3I8OzVyD,-0.006016773563152018,0.1871262015880239
MZiNOTuPlZ,-0.014275560152948827,-0.10836005008809041
rzvcdueERJ,0.06582477456468566,-0.044685214491434734
7234iDX3kk,-0.1830683350501195,-0.046464488362202475
356H79SLpD,0.011192496725038113,-0.17279454992565763
nkDBQOJO0k,0.04251340427043909,-0.0176120005361924
f8f2Z7KuAW,0.1102210992637761,0.0997232199749676
BVpW32EurG,-0.04344004061874383,-0.1084637218642117
sdqoKQA45X,0.052798653358486825,-0.01844003868618543
JEmp1YcqYe,0.09219944622436886,0.06878261786192978
2LQcB684Yq,0.43076212069010594,-0.021154575514523554
Iq10hFd1fN,-0.07427816566304504,-0.05154706369127953
sOodBR8UCH,-0.07278888575319765,0.01659001343982009
Eb94lLm5Hz,0.04482038235488171,-0.20845540409881075
nGAK8cuJbm,-0.00906057273299348,-0.14061071014849152
WK3V2bAuTF,-0.006108903219418857,-0.13573418023254902
NjByvwQa6i,0.10995173903271646,0.01708730950674584
BIhU8elCAm,-0.20328938374797556,-0.0055218842344488955
La0CxwFYUR,0.1695282834143387,-0.08264524745750158
1czDN9UEqw,-0.09846182648144286,0.0963619928701422
vid68Xkd30,0.0014537675924530674,-0.03477206579410919
p1uyzVreUA,-0.058973821716798255,-0.048456227740131676
6956UdIp8M,0.017672096014157656,-0.17723427476775705
FTfceagUlF,0.10148962238356186,-0.11173785425970822
JhTP18Onyt,0.046528144253610085,-0.04734258106114701
HBCBMxpXUl,0.01492670507607451,-0.08757348219630685
bowewnw2TN,0.0018385695628692703,-0.050794078270125276
GbuXOnH9Dl,-0.03964255761881516,-0.00823499019400636
p3uR5oh2bW,0.02442410679588548,0.043509438191659366
mySBvU9qMY,0.12168060543377099,-0.13091065371542315
pXTGH90mSr,-0.21617297202236946,-0.11449210655083616
FicsG3cL8o,0.08839046857543002,-0.1276854798105841
zBaet0hTU1,-0.0025865804098676864,-0.1929333425688698
xGyKOZPUhA,0.1534277236862252,0.022075548431879234
BuCAUwXyu6,0.31449298763684835,-0.00398795758755497
QM8a2Srn1u,0.08711900962667415,-0.1467195413164149
Vmrjknvwyq,0.009285799500380873,-0.08411575863420258
4X575OFoLs,0.012677652811733053,0.06917390761522645
W07H83BZE1,-0.10847670205040709,-0.04476816395829075
6BYFo79agI,-0.044193092348204885,-0.05400371622277357
idA0iAlW8L,0.02786640048880729,0.014223002530901196
MmTuzjLKaL,-0.01006933242829862,0.018215578813859094
98H0evxWsg,0.022347462172160954,0.043413359634517715
ert6DIWQof,0.29698196996523035,0.01925350085967064
RGAQjeNrWq,0.1403470536837332,0.3642416866147224
lLLH7GT9eX,-0.011354988221831454,0.12477252740485757
IDm5HRz685,0.06952043481792392,0.017879508216148157
nI9NPRRgMq,0.13081968422235538,0.11879593220451147
1d2bB6nayF,-0.016038119575059375,-0.07980989904766476
J8lSvjKeF9,0.04807847285788161,-0.278314837118762
saMs0ue2Zc,-0.2412954752236149,-0.10607555104167037
8b9ae6FDZY,0.15970879081050773,0.21589752141283225
QeY0Or2ywb,-0.22663848554880386,-0.1520445945322998
2HBveAAZcX,0.0004982515956392687,-0.16772426659255146
YYZ5zqExQq,0.12891516674720963,0.1686564907605933
0dUXFXBFNk,0.313687863271569,-0.1621835942337604
FNIhP5cruB,0.022743018676876687,-0.06424703545141862
8sjIvtzHyd,-0.0030316216669348823,-0.059463479598339405
T7faFEG93b,-0.0011899468646788536,-0.02645078076692617
tYkDZwlQmx,0.14507263976636353,-0.066805199513156
oMCbPr1VY8,-0.007486913768025391,-0.2151028277310889
FCzbVxbsOP,-0.13387151351594048,0.06673554489789159
IMi2bgfanW,-0.12182755216075668,-0.21339306423131033
cqNNrHxYxt,0.03471327763213751,-0.10122306519779768
ELibVsglOk,0.04941280452754539,0.15733198231681605
ctaRZZ1wfQ,-0.00012034838472652423,0.15265480883684324
dRNOgy35Gn,-0.13366077503083515,-0.34560691656316805
Mr3G1mdtOX,-0.12146815486948051,-0.1645585482905042
56yB1wjOvd,-0.05732289538510631,-0.09322814998996397
lrrpcUfYMm,0.11294635318837692,0.06130294556475503
MJmHzWp4kY,-0.010092503234298892,-0.11991321903796298
zqZuliYlai,0.07225254293270561,-0.02424773932619419
l8RfXBFsQz,-0.11008590742088552,-0.18458007511123858
GMzpP13xFF,-0.08599985372483476,0.040346324255099056
gIG6oe2UUX,-0.09308711530281591,-0.13363446100695026
aRJuPGfNMa,-0.06535840686846327,-0.07578516467902557
ImMDEEtox4,0.05285500985844871,-0.07755270008003909
CVszldW9ji,-0.21227884513958414,-0.06969347921702582
bG5c6oY77h,-0.06431672759143453,0.1299440365239466
w2q0l5JnvB,-0.08835893374922756,0.13751766525526898
Vbg9vyV6oi,-0.113951126622818,-0.08428565747071613
2r6IshPtO7,0.04829014726646849,-0.10713501909626515
TwXU0wwn6j,-0.05607397446700202,-0.14349236140548355
1pdvgbDIAq,-0.18792786927757796,-0.12078061646494613
V2pFKYNMHk,-0.03992711259789167,0.026829450697932702
ETPCssJsdP,-0.09732140963277787,-0.10768223748256647
TY37XFkNYu,0.012198253282208357,0.02941143039339493
WxkMGUKuTk,0.04572582340212934,-0.09928812681105802
X7mnNfixmZ,0.0011286537871080388,0.0827071755929404
VH6p0punLL,-0.13321699392334457,-0.003902929365809278
UHZvWTeUth,0.0032865810078602092,0.11247310353218763
MfCy9WuKV5,0.08903853520363031,-0.23264804018689278
f8IXIEhorS,-0.06175492021646167,-0.007099465609055458
uTa7GGrfCK,-0.00029570512696319023,-0.042827765783154635
gwEPP7k7gE,0.15632251880636175,0.0123886868974106
2TQOY3ZIFj,-0.04090472975475912,-0.1368438227207753
2mcBFTTMe5,-0.03424012961324359,-0.26551166764951306
yuFiFRqPgF,-0.0907800988389545,0.0031233283634574047
bpw0ozMnyX,0.09543786081213476,0.12328666519048563
RFKoQ4xgey,-0.015498013461246083,-0.21807656090188887
FiVYsJRVhn,-0.13520822630879714,0.03237842901955183
KsSYg8nwNd,0.005449233138484614,0.03190358750651551
Eqg6bOn86F,-0.021310326943014934,-0.050988685039344034
yhcnCEZVIT,0.010513706429326926,-0.05291132638474305
i8GruBvPxe,-0.007082403313348081,0.008357368373124868
9Go0rWz6Mj,-0.05965553524337931,-0.06962568581743597
pMNgYCIijE,0.20638801787594707,0.025585661317102798
MWI4MoIPM7,0.029919733150957372,-0.2510419647658458
io7eMV3D1p,-0.056330296513700195,-0.04707751293294182
3nmHYzApV1,-0.030128651290268312,0.023542381565401692
9ZvWCGnihH,-0.19484117301624523,0.13029770306315208
o4VzainCb0,-0.058628049587596515,-0.12678692627150975
6BuatR4t6g,0.08919409494307769,0.014302633498893706
xqXlQXzqPu,0.0069414497632736445,-0.019542913178614035
OjZCY1StmT,-0.20240618309044706,-0.25525173137863805
vAvkUCnmEM,0.02930492338354736,0.0012240453347224373
IxEZjYRghC,-0.15595663447394334,-0.0931558767621104
pbxcIQl1RG,0.03325347888226132,-0.07028170288534696
FGrIZMZu3G,-0.009907396513210286,-0.09343699915065665
hwL84LmX6B,-0.06088055565367763,-0.018123514182102
1BUb06WyXc,0.025994268243065204,-0.07108463225832226
NfchOsID89,-0.06733982696997572,-0.03890000654724733
laFPnTe0Zq,-0.036336865267932617,-0.28727056032144904
KRHFWO832u,0.07610244625272299,-0.10675063677052546
ZldJEQkEFr,-0.035746093487575376,0.056976806602901664
2IncTzPQuo,-0.006106171438667773,0.03963112546174773
vTc1oFiEcM,-0.05860516299405549,0.0009277919251479486
YGMIbWysIx,0.011847711474145862,-0.07283509249861557
b47pRbmzPp,-0.23523186067545462,-0.10716062226226312
uwJULx0Ntp,-0.0914372647145141,-0.08349725625999069
FD7UknvEq9,-0.0040519864567592715,-0.1569016580017043
b8I9KhsEXG,0.06576167525356091,0.07341989572622241
OVLyibq7x3,-0.08825666125876831,-0.046178247523126485
N4RhjElGDs,-0.13909104903641403,-0.08535300726419288
gK23nXJGN5,-0.025980699647170896,0.00845491987884038
dVUqyLpBX9,-0.026485304606005046,0.010084530484058205
I2D7p7iaes,-0.04913655660630177,-0.0835339414660504
kR4ETcWZjW,-0.04220263381411371,-0.07475552936676991
Tc5QZE7JrO,-0.288310432562453,-0.08314814298847006
pgNNF9ALuP,0.04293608965915201,-0.03929830136090301
TM9iJn1KUZ,-0.1893644444795858,-0.033605262011998274
XENkJqFFf8,0.023950488485661618,-0.05365428025057323
gSVaAnfb5c,0.1497794274397094,0.00042469588458719093
cGXgwfFTsm,-0.13196713827853282,-0.35114523625911365
fmxyoJAgrJ,0.0853628285261295,-0.06390007609646264
jAMXw6Yact,0.0013124958277489183,-0.12732120629189178
NjAKmHqrqh,0.039071038402600816,0.03330558580468927
8KH5PTpYY6,0.12867415952884897,-0.10892599093521872
G0FANjbDwA,0.1299615719816171,-0.10965168433135057
duvfQcB9GA,-0.10454178880921997,-0.01249716586905263
HASnbv60b2,-0.06741939407581961,0.0031057028898287403
3HYzh7DR4s,-0.009490949136269031,-0.20902585346286795
E8IVTcnGAI,-0.00952175427541773,-0.2089442793025989
xvRCT1eWRc,-0.07742676477789694,-0.1388302395004751
DJYRYlSNp4,-0.008888110654606757,-0.045428779955557844
k0xhcgyc1y,-0.02123278443404087,-0.07313954794473315
BW9269tOW1,-0.03932547247307814,-0.05550061206350482
peTYu9FTK6,0.144495678815414,0.056461722808703416
UOgLPrRaWx,0.0552148549394504,-0.07656064086290927
MpkF0GrBPP,-0.03177116531689597,0.02307273959654082
k5Kuys9ODV,0.24621824941383022,-0.010547965347798872
RAyYWDkeJc,-0.16170888084726984,0.04849230672151379
n24HLq9s2C,0.10599805475303672,-0.1135584654379883
wHEJTEoEkU,0.10531027204450912,-0.1132410497482565
aRGVwNPANQ,-0.040274469806005894,-0.04341933974519398
8YunMIzVMQ,0.03130198065706745,-0.22154053344493213
to8LW3462y,0.08943312219454566,-0.09321555862714752
8sStttrCI3,-0.09054821635642003,-0.1206530036244988
YdZVazCJnB,-0.06334180092380993,-0.04330845600097196
FYOrB3D1cZ,0.14762657788396935,-0.17550283626038304
7G9uO8MX6K,-0.031906230050245656,0.08618074202368213
kA5nlMoI85,0.0017834454565071878,0.0053945088146354
ZyWxPuydOG,0.10439864242767062,-0.3126604483032156
bgabg30akj,-0.03559149481782442,-0.03013208719073141
SfES6OQIcb,0.12288450460655964,0.0722106380520482
WWW1Ul7Bre,0.25756265033442044,0.025411353689540117
A9xAtsLIfa,0.07027707550767388,-0.1791393305253548
UcrLoalB4G,-0.00015542901499152398,-0.11871024838800781
2RUYumUGKv,0.04958010908608283,-0.037263196100776795
6KID6rZj8p,-0.1029532321596454,0.13133935489912923
owkAXXHpsj,0.13196470397363383,0.012801629401295749
6uZUIAJbCI,0.015079718810796814,0.004807078943219051
rJK4EOG2xu,0.09123296960905984,-0.05779910226447145
MPqwbLCRZe,-0.1628282761327556,0.22148737936343327
eaoeSq3MNG,0.027622973134287302,-0.10719030879884953
M2ZTElooE4,0.026642979992189914,-0.08335988342797307
c482fc0Sgc,0.003761642738107085,0.0045629705597739975
yGe0ZRNDal,-0.0014067181549205637,0.0008173452400479925
RoKaQDDwZv,-0.006392662859248303,-0.1298458598508906
6Qz7B3fmNt,-0.005009195701218704,-0.1287419569310826
TG54lZy4uN,0.05265199155374631,-0.009180717872231032
kTeKAV92qm,0.08703867267219502,0.14824014543553427
4Bu4OYqy7j,0.08759997053457413,0.14531367950472096
mqFLnwnFuE,-0.0014369103204368416,0.08148273472751022
MvZKolzf3e,0.08864002219045151,-0.15256295959065042
7epqGPCQIY,0.13843219847034785,-0.08986566030837312
v3Qfq8A0vG,0.13939440077626375,-0.08824701692994405
zG1bVKyTnQ,0.13346479315858217,-0.09359190206475299
TLtAjXH5vG,0.12904089326470788,-0.09697331489403826
y7xIIBXH96,0.13576349295541298,-0.0889495311129605
5tZOPMaOrd,-0.040450082393416395,-0.05746155546719685
2UQpDhQHUX,-0.23513236682534042,-0.03295018591038875
a0R6nQiVU1,-0.03651607922153044,-0.045220201651310674
wqjBVTdbpC,0.1080283090329966,0.05687869761495508
jCNpeQYcjf,-0.023136064920252775,-0.16167444766260541
Wpuxe9bEK8,-0.08756565003207017,-0.004646240915572343
IdQN5Qx7CQ,0.1185631201867488,0.09298072786169374
SaT73Vr47S,-0.046280909847507365,-0.05078372408298004
xDKYNSKegR,-0.03684422914804794,-0.07291632965271477
tSpn9BVToR,0.1654666452230423,0.1000643210778145
NHlHIbKF73,0.0874588063557729,-0.10048043565470538
UNfrMDRVLx,-0.03063900730707614,-0.0693225404219715
ShJuMWnTSo,0.011977280525087612,-0.06797170709759998
HtchHhgHga,0.1684544374203591,0.05946437871109679
1sCvEHnckf,0.023879258465228797,0.12707799300319145
zd3dmjlZzV,-0.04255690580964688,0.053667358822146585
WeIvZKs4k1,-0.04978492296309632,0.03961977761657169
Ht55epfyDi,-0.05049919637640375,-0.153306342327683
71HPErXJbS,-0.050129448973225535,-0.15043220520465503
kUvtVsiQym,-0.04128227088370122,0.03969421960745868
ketMjwZ5Kv,0.032210926614470586,-0.11724338986276918
TcCyGZfy1d,0.08582254822640878,0.03609591680588116
ZZbqpSVRU1,-0.046819045228064994,-0.08130342989146086
2IDXSCcr7L,0.08714348099845474,-0.01423430104024678
CEBxW3Obnk,-0.10200076676778938,-0.005628411545067047
pPXafm2Jrk,-0.023393464857530136,2.78148747418841e-05
vONgnVSZFM,0.12851833038569935,-0.0027348513638835933
zLjmXcptGW,-0.03708216341217849,0.03644768234344062
7WoAy2rycU,0.10274910838849813,-0.012106056214719507
CNgVDCfnkv,-0.05016703103534832,-0.01665231627010145
dnScFDvazC,-0.3245807685143184,-0.09220243638885348
Uw4CslBksf,-0.18654229975648237,0.04680233585828632
CfO4k8dc2h,0.01730171706388062,0.03166099361569763
YqtQHolw88,-0.19273707800535014,0.1327112515767549
OgRK5vTmGc,-0.038186996054271116,0.12334675484757991
tYSkLYFvUF,0.12436650891190126,0.043454644030548176
SYIWgFBZZF,-0.031722097768355884,-0.08904108291334464
eDyfGP7OUl,0.08109501447173464,0.2087424475873081
j6CJQ8X9UV,0.009665759535892583,-0.12437899214630241
e2p6iwgGnb,-0.01629909932717418,-0.07443199833164287
ilynO64We6,0.018189886490976043,0.04015690002807194
xsHgPJYEaW,-0.1864445755009645,-0.2101882692741452
sS3Of5RRaG,-0.14285057184838626,0.060362200100885915
Fh74oYMWzi,0.0492211157661947,-0.11614081824193996
w0tLG39uVG,0.009186843112641004,-0.0770579130850501
sZUXuIiyCw,-0.18497002800376722,0.04702380750525066
wWERYxvUYL,-0.17754895979476676,0.015805382118117647
i053aakasF,-0.15180643042195383,-0.07687652061376199
tEEO5kPCYi,0.005284441569348739,0.0442199322784487
aDPXX4SFLq,-0.07235702071452642,-0.06522022090018212
RxMCDpE6GL,-0.36317627207418424,-0.15538014255049398
lMNb3Vdytu,-0.005355984947484087,0.0004134820096754824
g1m9xiMa69,-0.08484414122641556,-0.1408045113842749
IevD9OWr0f,-0.17423214608419213,-0.28960656291246445
iHtEykGkjM,0.09112700534450047,0.03637945793268603
pN0X1eqqTM,-0.0429111615553686,-0.04589537680466489
Kf0Hpe3auU,-0.011149466193492628,-0.12340036070178287
ILBNQ0wcuo,0.0028042331753076223,0.013049030684071386
RCc444oWr7,-0.2689837125188893,-0.007893670967658192
mqrO9lP2k7,-0.08915083554325111,-0.12342678298398949
2K3ehAT8e4,-0.09802025997491047,0.17808869913545644
9gwUtSDaT9,-0.025027026443327896,-0.15200741256272238
p8pXNfNXGq,0.06279713767230381,0.16591745247057677
uWGL5Q3oRc,-0.03585668527094153,-0.030117489051239076
VRwbcIifiE,-0.027737604752408745,-0.04028286456316552
MzAWvBOwLM,-0.35693778489449896,-0.08316639717239872
ylSMpDbls4,-0.06320984604752657,0.03969060386569012
87DsEPJvoX,0.2547030204516838,-0.03303413355833772
ZeUB8zu5qq,0.03604568640917767,-0.15895669720016342
03UYe6PQVM,0.3231525660227902,0.1396268891382298
TbDaCDbzMI,-0.0635478148412576,0.04171159484943947
XUgFrULQb4,0.11589835498099435,0.04887178850757687
Nfzil5Imog,-0.056196861532222364,0.0026026443698770607
BjjI8usmPK,-0.06683387332523114,0.017700900018505952
XNXFwlOqGw,-0.04509662514161705,-0.04735324824351879
ukBkkcdbyH,-0.1134251069900737,0.017406396990574308
kKMt90Pjxc,0.020936190024637192,0.05768538229885434
FIWdYABlla,-0.0594117645169156,0.0031494359166266417
B1FnF8zCuF,0.02068337703371007,0.0675206089831981
CZFLqLBbcp,0.12105772645533883,0.05166555622977925
